Edge-to-Cloud Latency (s),Edge-to-Client Latency (s),Total Network Latency (s),Fetch Latency (s),Processing Latency (s),Queueing Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps)
0.11904533887056859,0.0634978510180422,0.1825431898886108,0.04642428811419178,0.02331400744178489,0.01220758857214322,0.0819458841281199,6343.25484422042,3000
0.09853298909368913,0.17227584112025124,0.27080883021394037,0.0022156278501535543,0.0327555762033234,0.03101225301404338,0.06598345706752035,4981.472745537997,3000
0.11053947730321646,0.3849503612334443,0.49548983853666073,0.01646689165428564,0.03975764743847793,0.03406539231762695,0.09028993141039052,2864.082520554866,2350
0.10827498192613441,0.3115061700945486,0.419781152020683,0.02565845279242813,0.05971956340782096,0.039220225118955426,0.12459824131920452,3081.897699519463,3000
0.06759645556748858,0.2665159013003331,0.3341123568678217,0.04241191643258802,0.022228775333744268,0.026396610909660348,0.09103730267599264,3946.190623321199,3000
0.1456473930193506,0.055534483858349803,0.2011818768777004,0.022213709509988615,0.012912231033503219,0.006139760139065899,0.041265700682557735,6919.935504750579,3000
0.031249353947735183,0.3704750485176661,0.4017244024654013,0.04031116635918275,0.06047497637362728,0.018641570487073676,0.11942771321988371,3219.2550879197584,3000
0.14801981056455202,0.2833687338420265,0.4313885444065785,0.017368168404268587,0.074628406586589,0.011801570703680028,0.10379814569453762,3134.8343130189164,3000
0.05660831170366015,0.15368704510939793,0.21029535681305808,0.0020140918698527822,0.08028006332021383,0.007907162210579804,0.09020131740064641,5583.161958081616,3000
0.026945346875621803,0.15369852281891513,0.18064386969453694,0.03148588061621204,0.09854548614518999,0.005481678771790279,0.13551304553319232,5306.61048103765,3000
0.08537931894572998,0.3916440935242604,0.47702341246999036,0.031918124012038314,0.011634346198326486,0.036346263964532374,0.07989873417489718,3012.488567939412,3000
0.08174702652721477,0.08937073233501316,0.17111775886222794,0.007311444142800654,0.0407701166634957,0.027575948913519242,0.0756575097198156,6798.580788261692,3000
0.09098491704815477,0.3669760986990068,0.4579610157471616,0.007418807352687443,0.05857917578107491,0.010219606354335872,0.07621758948809823,3140.750272581785,3000
0.059488968691741834,0.273054230700131,0.3325431993918728,0.014245313362285251,0.035992816149689674,0.048356188742692915,0.09859431825466784,3891.383911931891,3000
0.09227566787348372,0.03470266397931502,0.12697833185279875,0.008860839812505267,0.0816638696630506,0.019514170178292437,0.1100388796538483,7078.48003668269,3000
0.04952739252111211,0.18810259522008954,0.23762998774120164,0.04502997152468264,0.0964163100425304,0.047659669545922594,0.18910595111313563,3931.5216911521397,3000
0.04637687357442786,0.048587147801718904,0.09496402137614676,0.04451145663176218,0.08920925019493318,0.03324576508598427,0.16696647191267966,6405.2168150960715,3000
0.06561134096128568,0.16517112070059248,0.23078246166187816,0.04008164832326026,0.07467472064735528,0.016317050007603043,0.1310734189782186,4636.435912088074,3000
0.0967085229015065,0.3381744269365142,0.4348829498380207,0.049554372933886176,0.045462614579609185,0.013102741090294688,0.10811972860379004,3089.711462960653,3000
0.07850432880744534,0.03386333540343846,0.1123676642108838,0.037403221353465514,0.0291455964830063,0.041080967482126994,0.10762978531859882,7626.095682419094,3000
