Edge-to-Cloud Latency (s),Edge-to-Client Latency (s),Total Network Latency (s),Fetch Latency (s),Processing Latency (s),Queueing Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps)
28.485129684880736,6.406500553324733,34.891630238205465,0.2786556046349488,6.505830083105397,6.790505826616103,13.574991514356448,692.320421491443,300
39.17971575552425,5.190757415376698,44.37047317090095,0.3824869793321629,5.605062557267731,8.947961239020158,14.935510775620052,565.7849304086686,300
31.194190909990457,6.419671152932155,37.613862062922614,0.010070070779656107,9.564798889084733,11.306150217952814,20.8810191778172,573.630226923692,300
57.26049196967633,8.452979114145212,65.71347108382155,0.45503473623138907,11.34046878045548,10.914448983736726,22.709952500423594,379.4744722593909,300
36.41145467906951,3.1172494115772293,39.528704090646734,0.20626971573252853,10.309702627920377,8.094908459647167,18.61088080330007,577.1357339617592,300
43.374336181254236,8.987359930780558,52.36169611203479,0.16215227292322648,9.495108868478322,4.438586047049496,14.095847188451044,504.9002766816796,300
46.01869411697861,2.987543413904601,49.00623753088321,0.20800839953433953,9.4666295684821,8.279190575864362,17.953828543880803,501.1110945221428,300
53.14178526879438,4.857411517081218,57.9991967858756,0.2017688365080418,14.090431356554076,5.416302568218417,19.708502761280535,431.8031828961535,300
37.10210426300361,2.495591856541946,39.59769611954556,0.3592880643607656,11.817060364445716,12.121539033428006,24.297887462234485,525.1447771355533,300
43.86232176796286,2.29878887073817,46.16111063870103,0.2616199215618888,11.921014548882587,7.883993343122723,20.0666278135672,506.6522394416867,300
42.69289689831054,3.0689996003227558,45.7618964986333,0.24334574471274262,10.662779650662355,4.143204217525456,15.049329612900554,551.7802245667243,300
26.656377595902036,4.945966866589882,31.602344462491917,0.24212699316302225,7.993008121792966,5.594765043268053,13.82990015822404,738.5598550131953,700
37.96085232851715,5.791285847949449,43.752138176466595,0.5033637948867279,13.103185501955211,8.390445709829008,21.996995006670947,510.34029462468396,300
48.91065266268276,6.3379313708428295,55.24858403352559,0.3325003360008718,11.17858040105523,7.488090080418144,18.999170817474244,451.9252072650134,300
31.29827749337518,6.723367792360371,38.02164528573555,0.4342781591664453,11.13759249923309,4.533069353361832,16.104940011761368,619.9251590613776,300
39.216065611017974,5.894760710133166,45.11082632115114,0.18155500538699676,15.473266010094745,8.972217621291538,24.62703863677328,481.15083563634624,300
37.21794315660725,6.856449372061134,44.07439252866838,0.17397062512969452,11.304071444263224,7.7718614867157045,19.249903556108624,529.882431777499,300
41.329893959381195,5.359115454314283,46.68900941369548,0.1406346661502946,10.471530381950439,7.5446278397991895,18.156792887899922,517.4495620231452,300
39.228442101413115,6.034325805973498,45.26276790738661,0.0973702961319523,13.006534320941023,7.488061908597649,20.591966525670625,509.52193929365563,300
37.833967656895304,3.1239713533770868,40.95793901027239,0.37179785449692215,9.181270759992936,5.802209018951721,15.355277633441577,595.8535846441574,300
22.70198217392074,3.0005141406880895,25.70249631460883,0.054712992540447085,6.365439672248046,8.926349169664201,15.346501834452695,817.4238961485381,700
36.65354783927583,6.330990185572208,42.984538024848035,0.03545306823734281,5.874488905815405,10.718109627997107,16.628051602049855,562.8749264209091,300
36.341762495080246,6.095396498552038,42.43715899363228,0.3010729435735519,11.42554245369053,7.7961208930935,19.52273629035758,541.550818415768,300
41.9007936161755,5.679251652336951,47.58004526851245,0.0966259045350945,12.619936367059204,6.953238314367076,19.669800585961376,498.9518053708339,300
29.657863657096563,6.05128503120048,35.70914868829704,0.17009681457145043,6.119714432080468,11.260075674869706,17.549886921521626,630.0232742820077,300
41.79878241325021,7.275921459624314,49.07470387287452,0.22187400511354718,14.094992184676704,7.466095503641835,21.782961693432085,473.5469582835848,300
38.475122149688914,3.4978382671070123,41.97296041679593,0.10637108136819926,9.616120340049141,3.3428613094891766,13.065352730906516,609.6558938852711,300
59.34422448326196,7.760602980426936,67.10482746368889,0.5583180477490018,9.349955370377046,6.383420525141662,16.29169394326771,402.3481007830265,300
48.81269177732642,5.378915768704787,54.19160754603121,0.16654266864049758,10.227902843926083,9.417706176087098,19.812151688653678,453.4152365637305,300
20.429615737546055,5.593331265114266,26.02294700266032,0.21243873367130917,13.696161139732723,4.944918219257123,18.853518092661155,747.7066638098053,700
40.226067145571015,3.1639994832583365,43.39006662882935,0.028332208223581564,7.280874462243598,7.029436605240304,14.338643275707483,581.2434065387454,300
33.75690674848911,8.113017541562908,41.86992429005201,0.102230201116135,7.488303078589824,9.508725711668626,17.099258991374583,569.0163935264909,300
30.033752655826607,3.3430881117967526,33.37684076762336,0.12739906525810074,10.301775907760627,5.642083322130821,16.071258295149548,678.5788055755922,300
33.40616873449209,3.317171406381849,36.723340140873944,0.313811153185659,7.770197140566612,5.286921383136836,13.370929676889107,669.8257529666967,300
31.555182874490566,4.857080420223573,36.41226329471414,0.2539349513422969,8.912897368555322,10.92536714051896,20.09219946041658,593.8368469303462,300
38.154121172601066,5.838055502343029,43.9921766749441,0.5579485206580949,9.15209438067656,6.6474989077769,16.357541809111552,555.9998098228918,300
53.75987486550419,5.555896591509851,59.31577145701404,0.13215716181081683,7.434443519060896,7.571629320139702,15.138230001011415,450.6733196726412,300
27.16905781249681,5.273553331433706,32.44261114393051,0.05869119484733735,9.99642821175574,6.531077223281153,16.58619662988423,684.3819689599043,300
30.984461402385495,4.4142185869903585,35.39867998937585,0.11166124448438582,7.72995469831777,6.370416062656761,14.212032005458916,676.3545744615302,300
29.149425323736395,5.0223758096332665,34.17180113336966,0.014278440969479117,10.958227575488818,6.882378378463278,17.854884394921577,644.9465626972078,300
24.505271692137075,5.563668138768761,30.068939830905837,0.16190812705461727,8.162814435780971,7.463795010932052,15.788517573767642,731.7115666465266,700
45.833239997405556,5.789449041174052,51.62268903857961,0.12296271770634044,10.885219657935577,5.147949508154759,16.156131883796675,495.05777089908696,300
30.049126959020253,7.809074119113618,37.858201078133874,0.2660504400501465,9.23998033247404,6.02703873276803,15.533069505292218,628.462886036207,300
33.44984043659259,7.414702737074336,40.864543173666924,0.706433943532688,8.05505667836624,7.634072378887892,16.39556300078682,586.000170830457,300
39.129406105503385,6.153016341136746,45.28242244664013,0.3746227792672754,17.367456245972658,5.658010225293186,23.40008925053312,488.54404375809963,300
26.79428849367497,9.792740308369906,36.58702880204488,0.21958018146635727,10.909164174215201,10.617999149684204,21.746743505365764,575.2145056413108,300
48.472069045270295,1.792541065221324,50.26461011049162,0.18818922366624344,8.387161327388167,6.510927415494694,15.086277966549105,513.4502833449397,300
48.37817261621857,7.969956291548648,56.34812890776722,0.3908584438196543,15.416328541228022,6.133902987566195,21.941089972613874,428.5958204700977,300
30.511428003761154,4.735391189014505,35.24681919277566,0.1983255067342361,11.468941401637279,4.171340340903464,15.838607249274979,656.8298306771085,300
38.25913279662863,5.509546874531013,43.76867967115964,0.08024678871356591,12.26359831231675,4.925276086467261,17.26912118749758,549.7319944029545,300
37.268892315010014,4.339129188165663,41.60802150317568,0.12906011539993686,7.341270606835556,8.75433188751945,16.224662609754944,580.1984209219451,300
42.52839288174435,5.532704572403102,48.06109745414746,0.11317903513904777,8.135529710036582,9.369872877154743,17.618581622330375,510.87996274965053,300
47.729207105893245,8.562873340195576,56.29208044608882,0.12471568992377348,8.93151576863007,3.9164926447947144,12.972724103348558,484.43696937094086,300
32.04054009106465,6.0820374935515185,38.12257758461617,0.06947530077858098,10.72182264855561,4.447041957284561,15.238339906618753,628.8203722417566,300
50.19781222811828,3.466145196115845,53.66395742423413,0.10150948142926923,6.670608249885331,6.359358213765267,13.131475945079867,502.3461980473503,300
39.429747036631085,3.2700590256721265,42.69980606230321,0.23965934776936834,9.192407799959101,12.15524072084516,21.58730786857363,521.946467157922,300
58.23418599053831,6.5971687551731195,64.83135474571142,0.20872334279864008,8.789708302366085,5.3610836906520305,14.359515335816756,423.71591530002405,300
35.76706995524973,5.431821277961809,41.19889123321154,0.10769906563318976,14.102163102588168,7.708849782643293,21.91871195086465,531.6176519273372,300
52.79970379414314,6.4365154941235145,59.23621928826665,0.26666534658356167,12.85108809695838,8.623845837449084,21.741599280991025,414.3657188209138,300
30.272013895188742,6.2021035045408786,36.47411739972962,0.3902019909152375,6.20479727339075,9.593395916316673,16.18839518062266,637.1597243637542,300
39.725990343721996,3.7477635875353204,43.47375393125731,0.3147478579669368,10.056196798611241,5.512043852695899,15.882988509274078,565.3011034697139,300
53.46799070765746,8.66485537303136,62.132846080688815,0.13598349734576998,8.089333201547523,12.256451573239682,20.481768272132975,406.15612943128036,300
57.07111023963173,5.256999985445024,62.328110225076756,0.1255968308666305,10.835666052091687,6.6667181756342915,17.62798105859261,419.66073455185676,300
43.03340001208882,6.312998227503395,49.34639823959221,0.16534713979819798,6.906243440646608,6.248434665031914,13.32002524547672,535.4451416553997,300
43.47459889950631,7.590255837481843,51.06485473698815,0.11922598988733128,9.890347047645196,7.5862071944462866,17.595780231978814,488.6997042070151,300
28.887951717321215,6.671966675550197,35.55991839287141,0.42923461479750025,3.2715419598789315,9.978782602032188,13.67955917670862,681.4538588997907,300
38.521962755004026,5.516737710483876,44.0387004654879,0.20229694908075255,9.918997738479158,6.7580445229470065,16.879339210506917,550.8127342650253,300
32.43637625910598,5.975687645988797,38.412063905094776,0.12995056470843755,18.242337578757855,6.644101636091184,25.01638977955748,529.0122973330367,300
41.62126328005209,10.697871333840652,52.31913461389274,0.30235945154458055,20.438527310049004,7.867116819369009,28.608003580962595,414.6252140933004,300
40.994828553307244,8.213574839044485,49.20840339235173,0.47878931397774044,6.691764311980344,15.30623472249664,22.476788348454726,468.08038292376216,300
51.31964958625818,4.247064099346445,55.566713685604626,0.05667423096152168,9.48724648037958,4.57027023201841,14.11419094335951,481.5441501322371,300
45.8152607882099,7.423309002501196,53.2385697907111,0.1388924434894421,7.650014644788482,11.781366200768863,19.57027328904679,460.8565468241689,300
29.487568352252847,5.447275152660251,34.9348435049131,0.492162208642553,10.121680243734442,7.101144632163217,17.714987084540212,637.3131997640567,300
55.0230457332298,4.183348512587393,59.206394245817194,0.8566870416849999,11.467931205180898,7.489137461935921,19.813755708801818,424.6313379469691,300
22.58062968683713,4.732356268658439,27.31298595549557,0.09493412029365107,8.668686679384047,6.182576414878209,14.946197214555907,794.0151579593138,700
33.14139219987468,10.183841774364813,43.325233974239495,0.10290111074051779,13.853473868223013,7.37679150614106,21.33316648510459,518.9493052971263,300
37.134054615979515,9.451459498622135,46.58551411460165,0.2804336676830893,6.623584787390385,6.227519887983127,13.1315383430566,561.8902912830706,300
62.52429369202409,3.114874960473216,65.6391686524973,0.06558635495106124,7.980851172157697,6.675749450435935,14.722186977544695,417.5443748668686,300
47.33881962081015,5.534864907775586,52.873684528585734,0.12074105871882379,7.591221356620114,12.142901407777666,19.854863823116602,461.36534772750764,300
29.679891132823386,3.900204015465034,33.58009514828842,0.1304527928868077,12.562087118442848,5.208330989667896,17.900870900997553,651.7832623396428,300
45.27115182383984,1.7703297789409493,47.041481602780784,0.21130265650304722,9.641065170498583,7.293866562812693,17.146234389814325,522.7547277717583,300
51.569199750653674,5.82938503039555,57.39858478104922,0.09750981218993682,16.409666142751227,15.193235943167252,31.700411898108417,376.5971924558066,300
42.08666076887753,4.7825202560033375,46.86918102488087,0.08896525816172063,13.90656887297009,12.530952850830978,26.52648698196279,457.1718319515979,300
47.91386071851444,8.242139291360527,56.15600000987497,0.03451301647370777,9.948558345221025,6.405548804339024,16.388620166033757,462.535084181791,300
42.34147691712031,5.868260438282613,48.20973735540292,0.7662165596179487,11.692973885915263,10.14136039638489,22.6005508419181,473.86379655025144,300
54.30889481912004,5.16440078368306,59.473295602803105,0.31245655343815704,7.136787356666866,7.747195063004419,15.19643897310944,449.37125048820263,300
44.499438299817285,3.661980626771112,48.1614189265884,0.07239970264825485,6.777979548878578,10.094035453560151,16.944414705086984,515.382879356529,300
36.95108333599473,2.251891377630593,39.20297471362532,0.3847764694109053,8.81052014146618,6.17191141061982,15.367208021496904,614.8858280880163,300
28.281248731534692,4.780451642629109,33.0617003741638,0.12768156508713066,8.376127844858555,8.34773537073075,16.851544780676434,672.2550676860996,300
34.64174759997435,8.865344869590716,43.507092469565066,0.4571836934484641,7.765375261615631,11.092837636677814,19.31539659174191,534.1149722236415,300
57.49770450996205,3.2445393471054267,60.74224385706748,0.19396050268903647,16.085173400386054,5.587078431775988,21.86621233485108,406.1864068981666,300
44.73736880162244,1.5941509649996501,46.33151976662209,0.5135371434131258,12.33017655653591,4.888314487110193,17.73202818705923,523.7679315585244,300
29.51234642077847,5.119951432421051,34.632297853199525,0.09132254366421642,9.25056146384527,6.141802174075369,15.483686181584854,669.5355313528439,300
38.3834480107716,5.881094635472737,44.26454264624434,0.5166492444003918,14.920494834536171,7.383901135060775,22.821045213997337,500.17348092564094,300
28.190527950271154,6.300683184411987,34.49121113468314,0.3414550171650063,12.793435667531522,8.255335977551818,21.390226662248345,600.4575637787636,300
47.45211265918588,5.274648794342288,52.72676145352817,0.18306092146912417,15.80639075922106,5.83316643667339,21.822618117363575,450.0967304240521,300
43.15884113453365,6.425100842859813,49.583941977393465,0.10121333283027523,9.519579755137867,5.3307199233352796,14.951513011303422,519.93794737911,300
37.595194742166875,5.099309150300308,42.69450389246718,0.14083069563653386,11.263720822753115,9.89646100464711,21.30101252303676,524.3247320974958,300
32.221909595062385,7.351932687858086,39.573842282920474,0.2391189387976096,14.452863095258747,7.5242704794947315,22.21625251355109,543.0390115199513,300
33.81720786326364,3.6365988833981215,37.45380674666176,0.11557927439057347,8.676397726133718,9.625253497602493,18.417230498126784,600.5693406583362,300
