Edge-to-Cloud Latency (s),Edge-to-Client Latency (s),Total Network Latency (s),Fetch Latency (s),Processing Latency (s),Queueing Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps)
0.47995169974352814,0.16358993253229706,0.6435416322758252,4.225756362496899,0.8218323993116444,2.1860642441280036,7.233653005936548,1064.9232861794167,1000
0.10288033138269015,2.5848740295214583,2.6877543609041483,3.6880224544202784,0.32213598003980026,0.5941376966965127,4.604296131156592,1150.3771139726944,1000
1.3410712639079272,0.9692583832222722,2.3103296471301995,2.040880170803907,0.23677927496897508,0.2858424945960897,2.5635019403689716,1721.152618714983,1000
0.32887912370144,0.8844167143921556,1.2132958380935956,3.8315835893732193,0.1515616851120938,1.809457439888735,5.792602714374048,1197.3636125583537,1000
1.4600904139830126,2.6655671931062344,4.125657607089247,0.6157483131578809,0.8023443282795885,2.444153484749798,3.8622461261872676,1050.1638828037208,1000
0.7054067511682689,0.07123935282826525,0.7766461039965341,2.698975159871879,0.2586274803538698,0.7087513857301779,3.666354025955927,1888.0503611620998,1000
1.4172627066777943,0.7558206313504321,2.1730833380282264,4.636112517026254,0.7235914904930262,3.3062797911190547,8.665983798638335,773.9234284861001,700
0.7557128009378643,2.627577508266024,3.3832903092038884,0.14571830217464982,0.8997036139843926,4.128086573267208,5.17350848942625,980.3441914916751,700
0.8488592271197686,1.2467006084748085,2.0955598355945773,3.6341313301138833,0.9522234031722889,2.987637465265585,7.573992198551757,867.5280892410626,700
0.27333713109061086,3.9798190666735245,4.2531561977641354,0.8585185092538383,0.9116602102245402,0.6588665983311461,2.429045317809525,1255.365912035032,1000
0.7680240436036686,1.1643594809475413,1.9323835245512098,4.497685419072671,0.3337842059295843,1.8989564774806278,6.730426102482883,968.3472638971091,700
0.6862179471490604,2.8555705245648433,3.541788471713904,3.5761942999537406,0.2988896032362892,2.0089838735401027,5.884067776730133,889.957132688581,700
0.35757224586628433,0.26117439715332263,0.6187466430196069,0.20767716555778515,0.29220239684450233,1.8446830578528464,2.3445626202551337,2830.824343568442,2000
0.2854610117845598,2.163936453048759,2.4493974648333188,3.0286453479504005,0.5829153946636519,4.688347440941627,8.29990818355568,780.3860337022982,700
1.045165797900337,2.098648172699407,3.1438139705997443,3.6119391568624963,0.2964091108799395,4.843539347181488,8.751887614923923,705.1797609153559,700
0.3742046627705533,1.791324203231853,2.1655288660024063,0.40479760340301596,0.981735753717882,1.5549642714369354,2.9414976285578334,1642.5620679538563,1000
0.21464509066710982,1.0848316750504983,1.299476765717608,2.500852501807175,0.5119797330661741,1.6856157837633663,4.698448018636715,1398.5850609333763,1000
0.3994820321576167,2.2655692834922645,2.6650513156498814,2.914908442836731,0.49539551798580855,1.3970451570168159,4.8073491178393555,1122.6122147315039,1000
0.6515047065078563,3.517879840159401,4.169384546667257,1.768041962276181,0.6448731578128118,1.4878844099530601,3.900799530042053,1039.4568352176336,1000
1.0565606479121787,3.8992787461248146,4.955839394036993,2.2293522139371422,0.6583780310063011,3.3937556150097037,6.281485859953147,746.4950787129153,700
