Edge-to-Cloud Latency (s),Edge-to-Client Latency (s),Total Network Latency (s),Fetch Latency (s),Processing Latency (s),Queueing Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps)
0.09879816266226141,0.11373894737912059,0.21253711004138198,0.19032414293070682,0.0691751333796083,0.11130807748556569,0.3708073537958808,14380.196470571447,8000
0.10936302608198828,0.18775994678744276,0.297122972869431,0.1151001552093191,0.09471486131618671,0.4001270224158021,0.6099420389413079,9248.078021722107,8000
0.12063572631004685,0.1568977988888684,0.2775335251989153,0.33288694471204905,0.08181627941566497,0.3155761305444666,0.7302793546721806,8323.576893632222,8000
0.06202803289557836,0.23498443962724036,0.2970124725228187,0.2661779537242904,0.05925551638040811,0.3004384375516922,0.6258719076563907,9089.554639955079,8000
0.12444389873524318,0.26757583043992234,0.39201972917516553,0.3348753126891675,0.08814720960143424,0.060017609390886795,0.4830401316814885,9586.32474787249,8000
0.11670821538255814,0.12315093462359167,0.23985915000614982,0.07195129212144437,0.09820893649463952,0.247512492507003,0.41767272112308684,12757.720755943761,8000
0.05125343369172557,0.2187420848848419,0.26999551857656745,0.24534202230026653,0.06491442126116136,0.2726141095425567,0.5828705531039846,9835.785803356499,8000
0.13835736285575467,0.18976523011836904,0.3281225929741237,0.3218176856171971,0.060758079461803435,0.48365215718191246,0.866227922260913,7023.572973759048,4000
0.06426127528158476,0.1580766747704614,0.22233795005204615,0.2048846865095251,0.08776944565969248,0.1617632590320854,0.454417391201303,12395.333274303117,8000
0.14827719594266722,0.12757214257396274,0.27584933851662996,0.49154143424153374,0.07753912617259835,0.1537040655772756,0.7227846259914077,8400.0828112556,8000
0.09595828515668461,0.2575224932130183,0.35348077836970293,0.12982425112152762,0.08038811886211965,0.011409575350886039,0.22162194533453333,14586.277640921226,8000
0.08806733362143941,0.3137506969082299,0.4018180305296693,0.061250366025594416,0.05258308905579606,0.1791542668495026,0.29298772193089306,12073.31397342762,8000
0.07446039216112711,0.35257558412805484,0.42703597628918194,0.36974438206864935,0.053245745351484394,0.3547959126286631,0.7777860400487968,6962.52881026936,4000
0.12205980389077095,0.2612812206909552,0.38334102458172614,0.16741221176836998,0.08674475252908599,0.09920594542917575,0.35336290972663176,11386.674631886559,8000
0.06283053557576693,0.36954443726349573,0.43237497283926263,0.06441629439818164,0.060812425478167266,0.49853199720475183,0.6237607170811007,7942.736979783851,4000
0.06030884110250885,0.2988186031906731,0.35912744429318194,0.0692698428118292,0.06043347397750427,0.4372466206783879,0.5669499374677214,9058.21496692788,8000
0.12267879390739675,0.38976499943509557,0.5124437933424923,0.39179664210606885,0.07657678826703564,0.46912403440423145,0.937497464777336,5785.481275895065,4000
0.09599009709765545,0.31239720183504105,0.4083872989326965,0.3684617430362664,0.09560183321582201,0.3154273060228329,0.7794908822749214,7061.841973957291,4000
0.06315633756927289,0.1669669249092299,0.2301232624785028,0.45526970643833686,0.07752151511550662,0.26537615977548,0.7981673813293235,8157.818074602376,8000
0.12240318194424697,0.25815686580607233,0.3805600477503193,0.17979285474266393,0.05816732212192154,0.49414943181938303,0.7321096086839685,7539.172072762834,4000
